Epoch: 1/500, Batch: 53/884, ETA: 2 days, 23:57:18.535635, D loss: 0.714045, G loss: 42.700302, loss_pixel: 15.012498, loss_adv: 3.535583, loss_char_A: 4.788815, loss_CX: 13.937104, loss_attr:  5.426305
Epoch: 1/500, Batch: 54/884, ETA: 3 days, 0:06:16.985036, D loss: 0.764342, G loss: 40.825459, loss_pixel: 13.482811, loss_adv: 3.417124, loss_char_A: 4.895834, loss_CX: 13.462243, loss_attr:  5.567448
Epoch: 1/500, Batch: 55/884, ETA: 2 days, 23:55:33.465774, D loss: 0.783548, G loss: 39.831085, loss_pixel: 14.646834, loss_adv: 2.223111, loss_char_A: 4.564205, loss_CX: 13.142982, loss_attr:  5.253951
Epoch: 1/500, Batch: 56/884, ETA: 3 days, 0:06:16.964707, D loss: 0.824314, G loss: 42.350555, loss_pixel: 14.107031, loss_adv: 4.351042, loss_char_A: 4.957408, loss_CX: 13.791370, loss_attr:  5.143702
Epoch: 1/500, Batch: 57/884, ETA: 3 days, 0:03:34.434921, D loss: 0.756099, G loss: 40.478096, loss_pixel: 14.357988, loss_adv: 2.133809, loss_char_A: 4.697176, loss_CX: 14.326996, loss_attr:  4.962130
Epoch: 1/500, Batch: 58/884, ETA: 2 days, 23:59:26.624011, D loss: 0.714257, G loss: 41.994999, loss_pixel: 15.039966, loss_adv: 4.111851, loss_char_A: 4.317082, loss_CX: 13.681126, loss_attr:  4.844975
Epoch: 1/500, Batch: 59/884, ETA: 3 days, 0:00:25.554809, D loss: 0.779925, G loss: 38.281944, loss_pixel: 13.206333, loss_adv: 2.788016, loss_char_A: 4.232321, loss_CX: 12.665462, loss_attr:  5.389813
Epoch: 1/500, Batch: 60/884, ETA: 2 days, 23:58:01.534363, D loss: 0.742712, G loss: 39.221519, loss_pixel: 13.212344, loss_adv: 3.051067, loss_char_A: 4.504845, loss_CX: 13.132788, loss_attr:  5.320477
Epoch: 1/500, Batch: 61/884, ETA: 3 days, 0:26:27.098287, D loss: 0.735402, G loss: 42.301102, loss_pixel: 13.985941, loss_adv: 3.797712, loss_char_A: 4.449827, loss_CX: 14.659318, loss_attr:  5.408302
Epoch: 1/500, Batch: 62/884, ETA: 3 days, 0:07:41.238344, D loss: 0.712037, G loss: 38.805557, loss_pixel: 13.767871, loss_adv: 2.533651, loss_char_A: 4.448830, loss_CX: 12.943129, loss_attr:  5.112075
Epoch: 1/500, Batch: 63/884, ETA: 3 days, 0:16:59.654816, D loss: 0.739418, G loss: 40.416729, loss_pixel: 13.690334, loss_adv: 5.395324, loss_char_A: 4.281659, loss_CX: 11.986890, loss_attr:  5.062522
Epoch: 1/500, Batch: 64/884, ETA: 2 days, 23:57:14.283534, D loss: 0.770399, G loss: 35.764896, loss_pixel: 13.437212, loss_adv: 1.703360, loss_char_A: 3.443900, loss_CX: 12.447668, loss_attr:  4.732757
Epoch: 1/500, Batch: 65/884, ETA: 3 days, 0:02:39.991422, D loss: 0.764721, G loss: 41.291168, loss_pixel: 13.263265, loss_adv: 5.894558, loss_char_A: 3.961523, loss_CX: 12.914171, loss_attr:  5.257653
Epoch: 1/500, Batch: 66/884, ETA: 3 days, 0:07:19.114380, D loss: 0.690551, G loss: 33.153252, loss_pixel: 11.142619, loss_adv: 2.759288, loss_char_A: 3.205234, loss_CX: 11.012874, loss_attr:  5.033237
Epoch: 1/500, Batch: 67/884, ETA: 3 days, 2:04:07.478801, D loss: 0.753429, G loss: 38.810013, loss_pixel: 13.689446, loss_adv: 2.484817, loss_char_A: 4.071380, loss_CX: 13.261585, loss_attr:  5.302782
Epoch: 1/500, Batch: 68/884, ETA: 3 days, 1:45:07.845692, D loss: 0.720410, G loss: 40.840466, loss_pixel: 13.463515, loss_adv: 4.440152, loss_char_A: 4.890630, loss_CX: 12.984297, loss_attr:  5.061872
Epoch: 1/500, Batch: 69/884, ETA: 3 days, 1:52:17.427891, D loss: 0.792873, G loss: 38.655464, loss_pixel: 14.674738, loss_adv: 2.295745, loss_char_A: 3.710923, loss_CX: 12.910577, loss_attr:  5.063486
Epoch: 1/500, Batch: 70/884, ETA: 3 days, 1:38:01.505860, D loss: 0.724311, G loss: 36.374130, loss_pixel: 12.514263, loss_adv: 3.217442, loss_char_A: 3.542519, loss_CX: 12.046186, loss_attr:  5.053720
Epoch: 1/500, Batch: 71/884, ETA: 3 days, 1:25:31.582257, D loss: 0.767086, G loss: 36.246620, loss_pixel: 12.387451, loss_adv: 2.743300, loss_char_A: 3.642437, loss_CX: 12.526505, loss_attr:  4.946924
Epoch: 1/500, Batch: 72/884, ETA: 3 days, 1:11:22.923306, D loss: 0.755322, G loss: 38.287205, loss_pixel: 13.464254, loss_adv: 2.651993, loss_char_A: 4.780222, loss_CX: 12.552181, loss_attr:  4.838553
